,CELL_ID
5131,0610.5925
5132,0610.5927
5133,0610.5928
5134,0610.5929
5135,0610.5930
5136,0610.5931
5137,0610.5932
5138,0610.5933
5139,0610.5950
5140,0610.5951
5141,0610.5952
5142,0610.5963
5143,0610.5966
5144,0610.5967
5145,0610.5968
5146,0610.5972
5147,0610.5973
5148,0610.5975
5149,0610.599
5150,0610.6
5151,0610.6003
5152,0610.601
5153,0610.6010
5154,0610.6011
5155,0610.6014
5156,0610.6015
5157,0610.6020
5158,0610.6021
5159,0610.6033
5160,0610.6034
5161,0610.6035
5162,0610.6036
5163,0610.6048
5164,0610.6050
5165,0610.6053
5166,0610.6060
5167,0610.6063
5168,0610.6075
5169,0610.608
5170,0610.6080
5171,0610.61
5172,0610.6103
5173,0610.611
5174,0610.612
5175,0610.6137
5176,0610.6138
5177,0610.6139
5178,0610.6141
5179,0610.6142
5180,0610.6143
5181,0610.6146
5182,0610.6152
5183,0610.6154
5184,0610.6172
5185,0610.6173
5186,0610.6182
5187,0610.6192
5188,0610.6193
5189,0610.6194
5190,0610.6195
5191,0610.6199
5192,0610.6200
5193,0610.6202
5194,0610.6203
5195,0610.6220
5196,0610.6222
5197,0610.6225
5198,0610.6229
5199,0610.6230
5200,0610.6231
5201,0610.6232
5202,0610.6235
5203,0610.6236
5204,0610.6253
5205,0610.6257
5206,0610.6259
5207,0610.6261
5208,0610.6265
5209,0610.6266
5210,0610.6268
5211,0610.6278
5212,0610.6279
5213,0610.6280
5214,0610.6281
5215,0610.6282
5216,0610.6284
5217,0610.6289
5218,0610.6291
5219,0610.6302
5220,0610.6303
5221,0610.6324
5222,0610.6335
5223,0610.6337
5224,0610.6343
5225,0610.6345
5226,0610.6346
5227,0610.6352
5228,0610.6353
5229,0610.6360
5230,0610.6361
5231,0610.6363
5232,0610.6386
5233,0610.6394
5234,0610.6396
5235,0610.6400
5236,0610.641
5237,0610.642
5238,0610.6447
5239,0610.646
5240,0610.6467
5241,0610.6468
5242,0610.6469
5243,0610.6470
5244,0610.6473
5245,0610.6486
5246,0610.6488
5247,0610.6490
5248,0610.650
5249,0610.6516
5250,0610.6517
5251,0610.6518
5252,0610.6519
5253,0610.6520
5254,0610.6521
5255,0610.6531
5256,0610.6534
5257,0610.6536
5258,0610.6540
5259,0610.6545
5260,0610.6547
5261,0610.6553
5262,0610.6554
5263,0610.6555
5264,0610.6556
5265,0610.6557
5266,0610.6558
5267,0610.6559
5268,0610.6560
5269,0610.6561
5270,0610.6562
5271,0610.6563
5272,0610.6564
5273,0610.6565
5274,0610.6580
5275,0610.6581
5276,0610.6582
5277,0610.6583
5278,0610.6584
5279,0610.6586
5280,0610.659
5281,0610.6590
5282,0610.6592
5283,0610.6593
5284,0610.6598
5285,0610.6599
5286,0610.66
5287,0610.6619
5288,0610.6620
5289,0610.6625
5290,0610.6633
5291,0610.6642
5292,0610.6649
5293,0610.6650
5294,0610.6651
5295,0610.6652
5296,0610.6654
5297,0610.6655
5298,0610.6656
5299,0610.6663
5300,0610.6664
5301,0610.6666
5302,0610.6667
5303,0610.6671
5304,0610.6672
5305,0610.6673
5306,0610.6675
5307,0610.669
5308,0610.67
5309,0610.670
5310,0610.672
5311,0610.678
5312,0610.6789
5313,0610.6790
5314,0610.6791
5315,0610.6793
5316,0610.6794
5317,0610.6795
5318,0610.6796
5319,0610.68
5320,0610.6806
5321,0610.6811
5322,0610.6812
5323,0610.6813
5324,0610.6827
5325,0610.6834
5326,0610.6835
5327,0610.6836
5328,0610.6837
5329,0610.684
5330,0610.6844
5331,0610.6849
5332,0610.6850
5333,0610.6872
5334,0610.6887
5335,0610.6888
5336,0610.6889
5337,0610.6890
5338,0610.6905
5339,0610.6906
5340,0610.6909
5341,0610.6910
5342,0610.6915
5343,0610.6917
5344,0610.6920
5345,0610.6921
5346,0610.6929
5347,0610.6930
5348,0610.6936
5349,0610.6939
5350,0610.6941
5351,0610.6946
5352,0610.695
5353,0610.6955
5354,0610.6956
5355,0610.6958
5356,0610.6959
5357,0610.6962
5358,0610.6963
5359,0610.6964
5360,0610.6966
5361,0610.6970
5362,0610.6973
5363,0610.6974
5364,0610.6979
5365,0610.6980
5366,0610.7
5367,0610.7006
5368,0610.7007
5369,0610.7008
5370,0610.7009
5371,0610.7010
5372,0610.7011
5373,0610.702
5374,0610.7022
5375,0610.7023
5376,0610.7024
5377,0610.7028
5378,0610.703
5379,0610.704
5380,0610.7040
5381,0610.7041
5382,0610.7043
5383,0610.7044
5384,0610.7045
5385,0610.7046
5386,0610.7048
5387,0610.705
5388,0610.7057
5389,0610.7058
5390,0610.706
5391,0610.7062
5392,0610.7066
5393,0610.7068
5394,0610.7069
5395,0610.707
5396,0610.7073
5397,0610.7075
5398,0610.7079
5399,0610.708
5400,0610.7084
5401,0610.7086
5402,0610.7088
5403,0610.7089
5404,0610.709
5405,0610.7090
5406,0610.7095
5407,0610.7096
5408,0610.7098
5409,0610.71
5410,0610.710
5411,0610.7107
5412,0610.7114
5413,0610.7116
5414,0610.7117
5415,0610.7118
5416,0610.712
5417,0610.713
5418,0610.7131
5419,0610.7136
5420,0610.7139
5421,0610.714
5422,0610.7148
5423,0610.7168
5424,0610.7169
5425,0610.7173
5426,0610.7174
5427,0610.7175
5428,0610.7176
5429,0610.7177
5430,0610.7178
5431,0610.7180
5432,0610.7202
5433,0610.7203
5434,0610.7205
5435,0610.7206
5436,0610.7207
5437,0610.7210
5438,0610.7211
5439,0610.7212
5440,0610.7213
5441,0610.7215
5442,0610.7286
5443,0610.7288
5444,0610.7295
5445,0610.7297
5446,0610.7298
5447,0610.7302
5448,0610.7303
5449,0610.7304
5450,0610.7316
5451,0610.7317
5452,0610.7320
5453,0610.7321
5454,0610.7323
5455,0610.7327
5456,0610.734
5457,0610.7358
5458,0610.7359
5459,0610.7362
5460,0610.7376
5461,0610.7378
5462,0610.7380
5463,0610.7381
5464,0610.7382
5465,0610.7388
5466,0610.7390
5467,0610.74
5468,0610.7400
5469,0610.7402
5470,0610.7406
5471,0610.7414
5472,0610.7415
5473,0610.7416
5474,0610.7417
5475,0610.7418
5476,0610.7419
5477,0610.7420
5478,0610.7421
5479,0610.7422
5480,0610.7423
5481,0610.7448
5482,0610.7449
5483,0610.745
5484,0610.7450
5485,0610.7451
5486,0610.7452
5487,0610.7453
5488,0610.7454
5489,0610.7473
5490,0610.7475
5491,0610.7476
5492,0610.7491
5493,0610.7492
5494,0610.7493
5495,0610.7494
5496,0610.7495
5497,0610.75
5498,0610.750
5499,0610.7503
5500,0610.7504
5501,0610.751
5502,0610.752
5503,0610.7533
5504,0610.754
5505,0610.7543
5506,0610.7544
5507,0610.7556
5508,0610.756
5509,0610.7564
5510,0610.7569
5511,0610.757
5512,0610.7584
5513,0610.7587
5514,0610.7588
5515,0610.7590
5516,0610.7592
5517,0610.7600
5518,0610.7603
5519,0610.7605
5520,0610.7611
5521,0610.7620
5522,0610.7624
5523,0610.7625
5524,0610.7636
5525,0610.7637
5526,0610.7641
5527,0610.7650
5528,0610.7651
5529,0610.7652
5530,0610.7653
5531,0610.7655
5532,0610.7656
5533,0610.7658
5534,0610.7659
5535,0610.7662
5536,0610.7663
5537,0610.7665
5538,0610.767
5539,0610.768
5540,0610.7683
5541,0610.7684
5542,0610.7685
5543,0610.7686
5544,0610.7690
5545,0610.770
5546,0610.7702
5547,0610.771
5548,0610.7718
5549,0610.7719
5550,0610.7720
5551,0610.7721
5552,0610.7723
5553,0610.7724
5554,0610.773
5555,0610.7737
5556,0610.7738
5557,0610.7739
5558,0610.7740
5559,0610.7741
5560,0610.7742
5561,0610.7743
5562,0610.7744
5563,0610.7745
5564,0610.7746
5565,0610.7748
5566,0610.7749
5567,0610.7790
5568,0610.7792
5569,0610.7793
5570,0610.7817
5571,0610.7818
5572,0610.7845
5573,0610.7853
5574,0610.7866
5575,0610.7867
5576,0610.7870
5577,0610.7872
5578,0610.7876
5579,0610.7882
5580,0610.7883
5581,0610.793
5582,0610.7934
5583,0610.794
5584,0610.7950
5585,0610.7951
5586,0610.7961
5587,0610.7962
5588,0610.7965
5589,0610.7969
5590,0610.7970
5591,0610.7971
5592,0610.7978
5593,0610.7980
5594,0610.7981
5595,0610.7982
5596,0610.7983
5597,0610.7989
5598,0610.8004
5599,0610.8005
5600,0610.8007
5601,0610.8009
5602,0610.8010
5603,0610.8013
5604,0610.8015
5605,0610.8016
5606,0610.8017
5607,0610.8018
5608,0610.802
5609,0610.803
5610,0610.8042
5611,0610.8052
5612,0610.8053
5613,0610.8055
5614,0610.8056
5615,0610.8057
5616,0610.8068
5617,0610.8069
5618,0610.8086
5619,0610.8091
5620,0610.8104
5621,0610.8106
5622,0610.8110
5623,0610.8114
5624,0610.8116
5625,0610.8119
5626,0610.812
5627,0610.813
5628,0610.8130
5629,0610.8132
5630,0610.8138
5631,0610.8141
5632,0610.8142
5633,0610.815
5634,0610.8151
5635,0610.8155
5636,0610.816
5637,0610.8172
5638,0610.8174
5639,0610.8180
5640,0610.8208
5641,0610.8209
5642,0610.8210
5643,0610.8215
5644,0610.8216
5645,0610.823
5646,0610.8230
5647,0610.8231
5648,0610.8232
5649,0610.8242
5650,0610.8244
5651,0610.8245
5652,0610.8246
5653,0610.8251
5654,0610.8252
5655,0610.8254
5656,0610.8255
5657,0610.8257
5658,0610.8262
5659,0610.8263
5660,0610.8288
5661,0610.8301
5662,0610.8307
5663,0610.8308
5664,0610.8319
5665,0610.8320
5666,0610.8323
5667,0610.8325
5668,0610.8326
5669,0610.8327
5670,0610.8328
5671,0610.8329
5672,0610.8330
5673,0610.8331
5674,0610.8358
5675,0610.837
5676,0610.8375
5677,0610.840
5678,0610.8403
5679,0610.8408
5680,0610.8419
5681,0610.8420
5682,0610.8436
5683,0610.8438
5684,0610.8439
5685,0610.8440
5686,0610.8441
5687,0610.8442
5688,0610.8444
5689,0610.8446
5690,0610.8447
5691,0610.8467
5692,0610.8468
5693,0610.847
5694,0610.8471
5695,0610.8472
5696,0610.8473
5697,0610.8490
5698,0610.850
5699,0610.8502
5700,0610.8505
5701,0610.8522
5702,0610.8537
5703,0610.8539
5704,0610.8547
5705,0610.8548
5706,0610.8553
5707,0610.8559
5708,0610.8562
5709,0610.8574
5710,0610.8583
5711,0610.8584
5712,0610.8585
5713,0610.8596
5714,0610.8599
5715,0610.8624
5716,0610.8626
5717,0610.8638
5718,0610.8639
5719,0610.8647
5720,0610.8658
5721,0610.8673
5722,0610.8682
5723,0610.8683
5724,0610.8684
5725,0610.8687
5726,0610.8688
5727,0610.8705
5728,0610.8706
5729,0610.8715
5730,0610.8718
5731,0610.8728
5732,0610.8730
5733,0610.8731
5734,0610.8732
5735,0610.8733
5736,0610.8739
5737,0610.8740
5738,0610.8747
5739,0610.8750
5740,0610.8751
5741,0610.8752
5742,0610.8755
5743,0610.8756
5744,0610.8777
5745,0610.8789
5746,0610.879
5747,0610.8790
5748,0610.8791
5749,0610.8797
5750,0610.8798
5751,0610.8799
5752,0610.881
5753,0610.8812
5754,0610.8813
5755,0610.8818
5756,0610.8819
5757,0610.882
5758,0610.8820
5759,0610.8834
5760,0610.8835
5761,0610.8836
5762,0610.8848
5763,0610.8849
5764,0610.8858
5765,0610.8859
5766,0610.8862
5767,0610.8874
5768,0610.8876
5769,0610.8877
5770,0610.889
5771,0610.8895
5772,0610.8896
5773,0610.8897
5774,0610.8913
5775,0610.8914
5776,0610.892
5777,0610.8921
5778,0610.8923
5779,0610.8924
5780,0610.8935
5781,0610.8937
5782,0610.8938
5783,0610.8939
5784,0610.8940
5785,0610.8955
5786,0610.8960
5787,0610.8967
5788,0610.8968
5789,0610.8969
5790,0610.897
5791,0610.8975
5792,0610.8978
5793,0610.8982
5794,0610.8983
5795,0610.8997
5796,0610.9044
5797,0610.9046
5798,0610.9047
5799,0610.9066
5800,0610.9069
5801,0610.9077
5802,0610.9079
5803,0610.9080
5804,0610.9089
5805,0610.9091
5806,0610.9096
5807,0610.9108
5808,0610.9113
5809,0610.9115
5810,0610.9119
5811,0610.9122
5812,0610.9123
5813,0610.9129
5814,0610.9141
5815,0610.9156
5816,0610.9157
5817,0610.9161
5818,0610.9162
5819,0610.9172
5820,0610.9179
5821,0610.9185
5822,0610.9205
5823,0610.9214
5824,0610.9217
5825,0610.9219
5826,0610.9220
5827,0610.9233
5828,0610.9235
5829,0610.9238
5830,0610.926
5831,0610.9262
5832,0610.928
5833,0610.9281
5834,0610.9285
5835,0610.9288
5836,0610.931
5837,0610.9311
5838,0610.9312
5839,0610.9313
5840,0610.934
5841,0610.9346
5842,0610.9347
5843,0610.9348
5844,0610.9359
5845,0610.9360
5846,0610.9373
5847,0610.9374
5848,0610.9385
5849,0610.9387
5850,0610.9389
5851,0610.9398
5852,0610.9404
5853,0610.9425
5854,0610.9426
5855,0610.9434
5856,0610.9439
5857,0610.9444
5858,0610.9454
5859,0610.9456
5860,0610.9466
5861,0610.948
5862,0610.9482
5863,0610.9488
5864,0610.9489
5865,0610.9490
5866,0610.9496
5867,0610.9497
5868,0610.9503
5869,0610.952
5870,0610.9520
5871,0610.9526
5872,0610.9531
5873,0610.9532
5874,0610.9555
5875,0610.9564
5876,0610.9574
5877,0610.9578
5878,0610.958
5879,0610.9589
5880,0610.9591
5881,0610.960
5882,0610.9602
5883,0610.961
5884,0610.962
5885,0610.9620
5886,0610.965
5887,0610.9656
5888,0610.9695
5889,0610.972
5890,0610.9721
5891,0610.9732
5892,0610.9737
5893,0610.974
5894,0610.9768
5895,0610.978
5896,0610.9783
5897,0610.9784
5898,0610.9795
5899,0610.9797
5900,0610.9798
5901,0610.9801
5902,0610.9810
5903,0610.9814
5904,0610.9816
5905,0610.9819
5906,0610.9834
5907,0610.9843
5908,0610.9851
5909,0610.9872
5910,0610.9885
5911,0610.9893
5912,0610.99
5913,0610.9900
5914,0610.9904
5915,0610.9906
5916,0610.993
5917,0610.9938
5918,0610.9939
5919,0610.9941
5920,0610.9943
5921,0610.9944
5922,0610.9946
5923,0610.9949
5924,0610.9959
5925,0610.996
5926,0610.9964
5927,0611.1011
5928,0611.1016
5929,0611.1019
5930,0611.1020
5931,0611.1023
5932,0611.1024
5933,0611.1025
5934,0611.1026
5935,0611.1027
5936,0611.1028
5937,0611.1029
5938,0611.1030
5939,0611.1031
5940,0611.1032
5941,0611.1033
5942,0611.1034
5943,0611.104
5944,0611.105
5945,0611.1062
5946,0611.1068
5947,0611.107
5948,0611.1070
5949,0611.1078
5950,0611.1079
5951,0611.108
5952,0611.1088
5953,0611.109
5954,0611.1090
5955,0611.1095
5956,0611.1096
5957,0611.1097
5958,0611.1098
5959,0611.1101
5960,0611.1109
5961,0611.1110
5962,0611.1111
5963,0611.1112
5964,0611.1113
5965,0611.1126
5966,0611.1127
5967,0611.1129
5968,0611.1130
5969,0611.1131
5970,0611.1132
5971,0611.114
5972,0611.1168
5973,0611.1170
5974,0611.1171
5975,0611.1190
5976,0611.1191
5977,0611.1192
5978,0611.1193
5979,0611.1195
5980,0611.1216
5981,0611.1221
5982,0611.1228
5983,0611.1232
5984,0611.1253
5985,0611.1255
5986,0611.1299
5987,0611.1302
5988,0611.1304
5989,0611.1305
5990,0611.1306
5991,0611.1307
5992,0611.1316
5993,0611.1317
5994,0611.1318
5995,0611.1320
5996,0611.1325
5997,0611.1326
5998,0611.1327
5999,0611.1330
6000,0611.1350
6001,0611.1351
6002,0611.1357
6003,0611.1358
6004,0611.1359
6005,0611.1362
6006,0611.1363
6007,0611.1375
6008,0611.1393
6009,0611.1396
6010,0611.1403
6011,0611.1404
6012,0611.1405
6013,0611.1406
6014,0611.1407
6015,0611.1408
6016,0611.1416
6017,0611.1424
6018,0611.1437
6019,0611.1441
6020,0611.1443
6021,0611.1447
6022,0611.1470
6023,0611.1484
6024,0611.1491
6025,0611.1493
6026,0611.1494
6027,0611.1495
6028,0611.1496
6029,0611.1510
6030,0611.1516
6031,0611.1524
6032,0611.1525
6033,0611.153
6034,0611.1531
6035,0611.1532
6036,0611.1533
6037,0611.1543
6038,0611.1579
6039,0611.1584
6040,0611.1585
6041,0611.1592
6042,0611.1596
6043,0611.1597
6044,0611.1598
6045,0611.16
6046,0611.160
6047,0611.1606
6048,0611.1613
6049,0611.1618
6050,0611.1624
6051,0611.165
6052,0611.166
6053,0611.1666
6054,0611.167
6055,0611.168
6056,0611.1685
6057,0611.1693
6058,0611.17
6059,0611.1709
6060,0611.1714
6061,0611.1746
6062,0611.1749
6063,0611.18
6064,0611.1822
6065,0611.183
6066,0611.184
6067,0611.185
6068,0611.187
6069,0611.188
6070,0611.19
6071,0611.190
6072,0611.192
6073,0611.194
6074,0611.195
6075,0611.196
6076,0611.2
6077,0611.201
6078,0611.205
6079,0611.206
6080,0611.209
6081,0611.213
6082,0611.214
6083,0611.216
6084,0611.217
6085,0611.218
6086,0611.219
6087,0611.220
6088,0611.221
6089,0611.223
6090,0611.224
6091,0611.225
6092,0611.226
6093,0611.227
6094,0611.228
6095,0611.229
6096,0611.230
6097,0611.231
6098,0611.232
6099,0611.233
6100,0611.234
6101,0611.236
6102,0611.237
6103,0611.261
6104,0611.262
6105,0611.263
6106,0611.264
6107,0611.265
6108,0611.266
6109,0611.268
6110,0611.269
6111,0611.270
6112,0611.271
6113,0611.272
6114,0611.273
6115,0611.274
6116,0611.295
6117,0611.296
6118,0611.297
6119,0611.298
6120,0611.299
6121,0611.3
6122,0611.300
6123,0611.301
6124,0611.302
6125,0611.303
6126,0611.304
6127,0611.305
6128,0611.306
6129,0611.307
6130,0611.308
6131,0611.310
6132,0611.312
6133,0611.314
6134,0611.315
6135,0611.320
6136,0611.321
6137,0611.322
6138,0611.323
6139,0611.324
6140,0611.329
6141,0611.330
6142,0611.332
6143,0611.334
6144,0611.336
6145,0611.343
6146,0611.344
6147,0611.345
6148,0611.346
6149,0611.347
6150,0611.348
6151,0611.349
6152,0611.352
6153,0611.353
6154,0611.354
6155,0611.356
6156,0611.359
6157,0611.360
6158,0611.361
6159,0611.362
6160,0611.365
6161,0611.366
6162,0611.380
6163,0611.4
6164,0611.401
6165,0611.402
6166,0611.403
6167,0611.404
6168,0611.405
6169,0611.406
6170,0611.409
6171,0611.410
6172,0611.411
6173,0611.412
6174,0611.414
6175,0611.42
6176,0611.429
6177,0611.43
6178,0611.430
6179,0611.433
6180,0611.436
6181,0611.44
6182,0611.446
6183,0611.448
6184,0611.449
6185,0611.45
6186,0611.450
6187,0611.451
6188,0611.456
6189,0611.457
6190,0611.458
6191,0611.459
6192,0611.46
6193,0611.468
6194,0611.47
6195,0611.471
6196,0611.473
6197,0611.474
6198,0611.476
6199,0611.477
6200,0611.478
6201,0611.479
6202,0611.480
6203,0611.483
6204,0611.484
6205,0611.485
6206,0611.486
6207,0611.490
6208,0611.492
6209,0611.497
6210,0611.498
6211,0611.5
6212,0611.504
6213,0611.508
6214,0611.509
6215,0611.527
6216,0611.528
6217,0611.530
6218,0611.531
6219,0611.532
6220,0611.533
6221,0611.542
6222,0611.543
6223,0611.544
6224,0611.545
6225,0611.546
6226,0611.547
6227,0611.548
6228,0611.551
6229,0611.552
6230,0611.553
6231,0611.554
6232,0611.555
6233,0611.572
6234,0611.579
6235,0611.58
6236,0611.580
6237,0611.581
6238,0611.582
6239,0611.583
6240,0611.584
6241,0611.585
6242,0611.586
6243,0611.596
6244,0611.597
6245,0611.6
6246,0611.602
6247,0611.603
6248,0611.604
6249,0611.605
6250,0611.606
6251,0611.607
6252,0611.608
6253,0611.609
6254,0611.610
6255,0611.611
6256,0611.612
6257,0611.613
6258,0611.614
6259,0611.615
6260,0611.626
6261,0611.627
6262,0611.628
6263,0611.629
6264,0611.642
6265,0611.643
6266,0611.654
6267,0611.658
6268,0611.661
6269,0611.662
6270,0611.663
6271,0611.664
6272,0611.665
6273,0611.666
6274,0611.667
6275,0611.668
6276,0611.669
6277,0611.670
6278,0611.691
6279,0611.692
6280,0611.699
6281,0611.7
6282,0611.702
6283,0611.705
6284,0611.706
6285,0611.72
6286,0611.73
6287,0611.732
6288,0611.733
6289,0611.734
6290,0611.735
6291,0611.738
6292,0611.739
6293,0611.74
6294,0611.745
6295,0611.75
6296,0611.750
6297,0611.751
6298,0611.752
6299,0611.753
6300,0611.754
6301,0611.756
6302,0611.757
6303,0611.759
6304,0611.76
6305,0611.760
6306,0611.761
6307,0611.762
6308,0611.763
6309,0611.766
6310,0611.767
6311,0611.769
6312,0611.77
6313,0611.771
6314,0611.78
6315,0611.783
6316,0611.784
6317,0611.79
6318,0611.790
6319,0611.797
6320,0611.80
6321,0611.803
6322,0611.804
6323,0611.805
6324,0611.806
6325,0611.809
6326,0611.81
6327,0611.810
6328,0611.811
6329,0611.812
6330,0611.82
6331,0611.826
6332,0611.827
6333,0611.828
6334,0611.829
6335,0611.830
6336,0611.831
6337,0611.833
6338,0611.837
6339,0611.839
6340,0611.843
6341,0611.85
6342,0611.859
6343,0611.86
6344,0611.860
6345,0611.861
6346,0611.862
6347,0611.863
6348,0611.864
6349,0611.865
6350,0611.866
6351,0611.867
6352,0611.868
6353,0611.869
6354,0611.870
6355,0611.871
6356,0611.872
6357,0611.874
6358,0611.875
6359,0611.876
6360,0611.877
6361,0611.878
6362,0611.879
6363,0611.880
6364,0611.881
6365,0611.883
6366,0611.884
6367,0611.885
6368,0611.886
6369,0611.887
6370,0611.890
6371,0611.916
6372,0611.917
6373,0611.922
6374,0611.925
6375,0611.926
6376,0611.927
6377,0611.929
6378,0611.930
6379,0611.936
6380,0611.948
6381,0611.949
6382,0611.95
6383,0611.950
6384,0611.952
6385,0611.953
6386,0611.954
6387,0611.955
6388,0611.956
6389,0611.957
6390,0611.958
6391,0611.959
6392,0611.960
6393,0611.961
6394,0611.972
6395,0611.975
6396,0611.984
6397,0611.985
6398,0611.986
6399,0611.987
6400,0611.988
